40.718753074032335,-73.98827785776714
40.712612332084895,-74.00822400016119
40.760297332699835,-73.9835669980853
40.75028333388322,-73.99065000102587
40.74965633338882,-73.99112999976678
40.710692334472014,-74.00842799968676
40.75031333412546,-73.99085399865109
40.76042233409885,-73.97614600085106
40.747036333741406,-73.99313799889386
40.72558333510693,-74.00374700179144
40.706799954226035,-74.00887881856795
40.78089533239274,-73.97291800122915
40.86575833317052,-73.92726600010874
40.71947133251513,-74.00161700000605
40.76645233247671,-73.98281500076227
40.712699334587555,-74.00409900180482
40.76870133250205,-73.98171700111492
40.76264133219434,-73.9676369984709
40.739734332064046,-74.00280399973542
40.73994933238215,-74.00265499859174
40.739776334202176,-74.00225599860114
40.740419333338856,-74.00176200187924
40.740944332239174,-74.00140199966894
40.74105733212918,-74.00130799968929
40.71020733187347,-74.0075620007281
40.74527833406074,-73.99877099960112
40.74550533419756,-73.9986420009571
40.73742333473165,-73.99722000022163
40.73757233368856,-73.99711099918014
40.73719733436228,-73.99670399878663
40.737149332617854,-73.99657800158741
40.73728633350565,-73.99643700059151
40.7385293338045,-73.99568500126198
40.734474334684464,-73.99017299900027
40.7348913318472,-73.99127699905243
40.735344334500645,-73.99028299841088
40.7365233318223,-73.99044699855206
40.74120633285683,-73.99803500063747
40.740920334529264,-73.99769799876596
40.741783333492364,-73.99755699899661
40.74161733318852,-73.99719699972003
40.74529933406952,-73.99814500173918
40.746110332904976,-73.99814499991251
40.74660333304583,-73.99780100062048
40.714200331567845,-74.00835699967573
40.71343733268769,-74.00676000165208
40.746732332153954,-73.9977109996864
40.7464833344919,-73.99714200051643
40.743910333969666,-73.9956080015643
40.74431333307516,-73.99581100057392
40.74412033241566,-73.99534799900128
40.743121333706895,-73.99309900177428
40.75156133439031,-73.99424300103728
40.74726433263882,-73.99361100056807
40.747216334341914,-73.9931209994841
40.75047633369315,-73.99125399941548
40.750810333718945,-73.99048099852789
40.7512913338266,-73.99388699825342
40.75167733374009,-73.99410700084195
40.752020334237834,-73.99335199859152
40.75242733242324,-73.99367899939939
40.75216133417426,-73.99310900083404
40.753032334972936,-73.99318799778126
40.75276633169163,-73.9925960017387
40.751187333053664,-73.99079099811425
40.75593033509672,-73.99049200141643
40.73420633293512,-73.98954700160037
40.73296133315086,-73.98665699952912
40.73327733241512,-73.98693100116846
40.73105033359967,-73.98262500183085
40.731118333895935,-73.98256300038386
40.73139733493346,-73.98211200205208
40.74075833426146,-73.98963200002481
40.74127133477862,-73.98963900024663
40.71544433188584,-74.00945299912433
40.71534933374139,-74.00921100107908
40.71557633352443,-74.00903100035734
40.714873334479,-74.00816199935295
40.71477733183442,-74.00790300058148
40.71499233199675,-74.00773900117993
