2012-07-06,1,0,40.7533873,-73.996304,1,0
2012-07-06,1,0,40.7541542,-73.9803938,0,0
2012-07-06,1,0,40.7583082,-73.9629257,0,0
2012-07-06,1,0,40.7636554,-73.999047,0,0
2012-07-06,1,0,40.764627,-73.9955453,0,0
2012-07-06,1,0,40.7679158,-73.9661514,0,0
2012-07-06,1,0,40.7727075,-73.9494762,0,0
2012-07-06,1,0,40.7742834,-73.9572953,0,0
2012-07-06,1,0,40.7820225,-73.9717231,1,0
2012-07-06,1,0,40.7927218,-73.9731884,0,0
2012-07-06,1,0,40.7967215,-73.9761722,0,0
2012-07-06,1,0,40.7978156,-73.9713371,0,0
2012-07-06,1,0,40.824563,-73.9480999,0,0
2012-07-06,1,0,40.8442462,-73.9337142,0,0
2012-07-06,1,0,40.8486271,-73.9342412,0,0
2012-07-06,2,0,40.7233076,-74.00298,0,0
2012-07-06,2,0,40.7663518,-73.9510179,0,0
2012-07-06,2,0,40.7723438,-73.9526861,1,0
2012-07-06,2,0,40.8050639,-73.9411654,0,0
2012-07-06,5,0,40.7781668,-73.9745338,0,0
2012-07-07,1,0,40.722355,-73.9932609,0,0
2012-07-07,1,0,40.7245846,-73.9729493,0,0
2012-07-07,1,0,40.7269334,-73.999917,0,0
2012-07-07,1,0,40.7353901,-73.9751095,0,0
2012-07-07,1,0,40.7386864,-73.9958754,0,1
2012-07-07,1,0,40.7403604,-73.973177,0,0
2012-07-07,1,0,40.744099,-73.9956441,0,1
2012-07-07,1,0,40.7465803,-73.9975531,0,1
2012-07-07,1,0,40.7470784,-73.9813415,0,0
2012-07-07,1,0,40.7497883,-73.9877686,1,0
2012-07-07,1,0,40.7522807,-73.9896919,0,0
2012-07-07,1,0,40.753261,-74.0038223,0,0
2012-07-07,1,0,40.7979178,-73.9638463,0,0
2012-07-07,1,0,40.8043904,-73.9716316,0,0
2012-07-07,1,0,40.8308918,-73.9413666,1,1
2012-07-07,1,0,40.8571677,-73.9282319,0,0
2012-07-07,1,0,40.8582733,-73.9318168,0,0
2012-07-07,2,0,40.8088545,-73.9362601,0,0
2012-07-07,2,0,40.8140107,-73.9446473,0,0
2012-07-07,2,0,40.8266837,-73.9353903,0,0
2012-07-07,3,0,40.834114,-73.941118,1,0
2012-07-07,5,0,40.7096406,-73.9923745,0,0
2012-07-08,1,0,40.7185558,-73.9882,0,0
2012-07-08,1,0,40.7392682,-73.995446,0,0
2012-07-08,1,0,40.7454414,-73.9753944,0,0
2012-07-08,1,0,40.7573878,-73.9822554,1,0
2012-07-08,1,0,40.7591044,-73.9921418,1,0
2012-07-08,1,0,40.7948085,-73.9444068,0,1
2012-07-08,1,0,40.7986151,-73.9437427,0,0
2012-07-08,1,0,40.8644625,-73.9189434,1,1
2012-07-08,2,0,40.7503422,-73.983174,1,0
2012-07-08,2,0,40.776017,-73.9872402,1,0
2012-07-09,1,0,40.7168135,-73.9977634,0,0
2012-07-09,1,0,40.7190824,-73.9850722,0,0
2012-07-09,1,0,40.7250834,-73.9953279,1,0
2012-07-09,1,0,40.7428308,-74.0076975,0,0
2012-07-09,1,0,40.7484375,-73.9845604,0,0
2012-07-09,1,0,40.7535158,-73.9887858,0,0
2012-07-09,1,0,40.7548409,-73.9841185,0,0
2012-07-09,1,0,40.773642,-73.9598555,0,1
2012-07-09,1,0,40.7916628,-73.9646839,1,0
2012-07-09,1,0,40.7929812,-73.9520719,1,0
2012-07-09,1,0,40.8000896,-73.9510952,0,0
2012-07-09,1,0,40.8063462,-73.9331715,0,0
2012-07-09,1,0,40.8108965,-73.9469221,0,0
2012-07-09,1,0,40.8147743,-73.9403692,0,0
2012-07-09,1,0,40.8399256,-73.9328514,0,0
2012-07-09,2,0,40.7373607,-73.996839,1,1
2012-07-09,2,0,40.7377307,-73.9881786,1,0
2012-07-09,2,0,40.807667,-73.9492799,0,0
2012-07-09,3,0,40.7570213,-74.004927,1,0
2012-07-09,3,0,40.7642891,-73.9556159,0,0
2012-07-09,3,0,40.8327659,-73.9458242,1,0
2012-07-10,1,0,40.7169248,-73.9832149,0,0
2012-07-10,1,0,40.7203761,-74.0032612,0,0
2012-07-10,1,0,40.7236259,-74.0047875,0,0
2012-07-10,1,0,40.7236259,-74.0047875,0,0
2012-07-10,1,0,40.7278775,-74.0054264,0,0
2012-07-10,1,0,40.7339788,-73.9909432,0,0
2012-07-10,1,0,40.7373303,-73.9926531,0,0
2012-07-10,1,0,40.7387967,-73.977147,0,0
2012-07-10,1,0,40.7460392,-73.9905157,0,0
2012-07-10,1,0,40.7495397,-73.9774357,0,0
2012-07-10,1,0,40.7514411,-73.9739594,0,0
2012-07-10,1,0,40.7781828,-73.9484213,0,0
2012-07-10,1,0,40.783844,-73.9799879,0,0
2012-07-10,1,0,40.784237,-73.9470697,1,0
2012-07-10,1,0,40.7888802,-73.9778557,1,0
2012-07-10,1,0,40.7989823,-73.9424493,0,0
2012-07-10,1,0,40.8057361,-73.9406446,0,0
2012-07-10,1,0,40.8139383,-73.9484189,0,0
2012-07-10,1,0,40.8165011,-73.9465455,1,0
2012-07-10,1,0,40.8511796,-73.9392377,0,0
2012-07-10,2,0,40.8028239,-73.9303998,0,0
