1451624460,40.7895396,-73.9822521
1451624460,40.7413739,-73.9725075
1451624460,40.7074805,-74.0004294
1451624460,40.7229804,-74.0116023
1451624460,40.7768767,-73.9493719
1451624460,40.7390253,-73.9733471
1451624460,40.8056708,-73.9364726
1451624460,40.7101611,-73.9885328
1451624460,40.8040684,-73.9311544
1451624460,40.7559096,-73.9944667
1451624460,40.768439,-73.9890504
1451624460,40.7397825,-73.9795031
1451624460,40.7636578,-73.9734636
1451624460,40.749638,-73.9990364
1451624460,40.7615555,-73.9940691
1451624460,40.7704767,-73.9663884
1451624460,40.8441385,-73.9375166
1451624460,40.7854915,-73.9841076
1451624460,40.762859,-73.9894015
1451624460,40.8157024,-73.9636791
1451624460,40.7119987,-73.9898713
1451624460,40.7526196,-73.9670687
1451624460,40.7293104,-73.9978857
1451624460,40.758537,-73.9772016
1451624460,40.7505873,-73.9909048
1451624460,40.7686435,-73.9490277
1451624460,40.7229337,-73.9886394
1451624460,40.7763189,-73.962125
1451624460,40.8292426,-73.9348259
1451624460,40.7516777,-73.9648706
1451624460,40.8226513,-73.951299
1451624460,40.8020629,-73.9735093
1451624460,40.7533133,-73.9648126
1451624460,40.7504936,-73.9717112
1451624460,40.749824,-73.9722023
1451624460,40.7967991,-73.9293693
1451624460,40.8135342,-73.9412627
1451624460,40.7879013,-73.9536717
1451624460,40.7955403,-73.9480937
1451624460,40.725432,-73.996771
1451624460,40.7190695,-73.9933586
1451624460,40.8168878,-73.9626378
1451624460,40.8623951,-73.9180132
1451624460,40.7965332,-73.9759553
1451624460,40.8178914,-73.9438565
1451624460,40.7323291,-74.0103483
1451624460,40.7472771,-73.9896169
1451624460,40.7228188,-73.9930913
1451624460,40.8180094,-73.9614777
1451624460,40.732928,-74.0000649
1451624460,40.7180039,-73.986584
1451624460,40.7408734,-73.9879831
1451624460,40.818174,-73.9564831
1451624460,40.8040684,-73.9311544
1451624460,40.8075133,-73.9341187
1451624460,40.8641128,-73.9212504
1451624460,40.777095,-73.9821021
1451624460,40.7542505,-73.9689773
1451624460,40.8424377,-73.939253
1451624460,40.7928731,-73.9437223
1451624460,40.7690154,-73.9728658
1451624460,40.7266659,-73.9830898
1451624460,40.7377826,-73.9864826
1451624460,40.7961128,-73.9455579
1451624460,40.738506,-73.9735142
1451624460,40.7500991,-73.9749344
1451624460,40.7180184,-73.9999567
1451624460,40.7552921,-73.9949215
1451624460,40.8013326,-73.9501877
1451624460,40.7199725,-73.9928968
1451624460,40.8020241,-73.9496815
1451624460,40.7176614,-74.0075359
1451624460,40.7643654,-73.9616083
1451624460,40.8429012,-73.9384213
1451624460,40.7598419,-73.9841751
1451624460,40.8489529,-73.9328746
1451624460,40.7626784,-73.9543321
1451624460,40.7190037,-74.0051731
1451624460,40.7766834,-73.9830482
1451624460,40.716198,-73.9875367
1451624460,40.7095234,-74.0016664
1451624460,40.7357898,-73.9853608
1451624460,40.754584,-73.9991446
1451624460,40.7825701,-73.9452114
1451624460,40.7486325,-73.9850476
1451624460,40.8122008,-73.9422501
1451624460,40.7457201,-73.9839908
1451624460,40.7497339,-73.9740683
1451624460,40.7647874,-73.9684309
1451624460,40.7236503,-73.991024
1451624460,40.7413739,-73.9725075
1451624460,40.8101754,-73.9374076
1451624460,40.7678026,-73.9559998
1451624460,40.8504894,-73.9368419
1451624460,40.8063462,-73.9331715
1451624460,40.7599831,-73.9648018
1451624460,40.7463915,-73.9776353
1451624460,40.7224697,-73.9871351
1451624460,40.7460392,-73.9905157
1451624460,40.8057361,-73.9406446
1451624460,40.7877653,-73.9752271
1451624460,40.7680332,-73.9958483
1451624460,40.7344344,-73.9899039
1451624460,40.7567104,-73.9864571
1451624460,40.7118605,-73.9780625
1451624460,40.8082393,-73.9525847
1451624460,40.8198936,-73.9467198
1451624460,40.7565272,-73.994019
1451624460,40.8353094,-73.9439682
1451624460,40.8371778,-73.942597
1451624460,40.7237466,-74.0061151
1451624460,40.8467631,-73.9337768
1451624460,40.8120074,-73.9515055
1451624460,40.766198,-73.9795455
1451624460,40.8109414,-73.9431723
1451624460,40.8101738,-73.9511673
1451624460,40.7109037,-73.9920898
1451624460,40.7432279,-73.9841321
1451624460,40.7077552,-74.0117043
1451624460,40.709926,-73.9904595
1451624460,40.8636899,-73.9170643
1451624460,40.7521198,-73.9776766
1451624460,40.8040657,-73.9326634
1451624460,40.8180094,-73.9614777
1451624460,40.754584,-73.9991446
1451624460,40.8334013,-73.9353723
1451624460,40.7159837,-73.9757836
1451624460,40.7142086,-73.9948417
1451624460,40.721473,-73.9838235
1451624460,40.737222,-73.9813911
1451624460,40.7649175,-73.955157
1451624460,40.8602282,-73.9284853
1451624460,40.754584,-73.9991446
1451624460,40.8637931,-73.9194142
1451624460,40.7915708,-73.9467714
1451624460,40.7944421,-73.9474228
1451624460,40.7395116,-73.9847429
1451624460,40.7440912,-73.9763477
1451624460,40.768891,-73.9820935
1451624460,40.7098381,-74.0148211
1451624460,40.7565681,-73.990276
1451624460,40.7639012,-73.9532241
1451624460,40.7131354,-74.0040581
1451624460,40.7404705,-73.9982859
1451624460,40.7595778,-73.9680255
1451624460,40.7605247,-73.9799732
1451624460,40.7568042,-73.9633669
1451624460,40.746661,-73.9803599
1451624460,40.7546776,-73.9758061
1451624460,40.7967215,-73.9761722
1451624460,40.7573632,-73.9606703
1451624460,40.7656758,-73.9762353
1451624460,40.7547318,-73.9897817
1451624460,40.74478,-73.9758819
1451624460,40.7215032,-73.9839569
1451624460,40.749824,-73.9722023
1451624460,40.7629162,-73.9856472
1451624460,40.768595,-73.9852164
1451624460,40.7286048,-74.0053146
1451624460,40.8082207,-73.9367194
1451624460,40.7113923,-74.0085993
1451624460,40.7189463,-73.9754511
1451624460,40.7833329,-73.9436746
1451624460,40.8384767,-73.9437415
1451624460,40.7278775,-74.0054264
1451624460,40.7597301,-73.9916833
1451624460,40.7188034,-74.001039
1451624460,40.7573283,-73.9897092
1451624460,40.7723521,-73.9466568
1451624460,40.739164,-73.9969868
1451624460,40.8030725,-73.9383714
1451624460,40.7606005,-73.9643142
1451624460,40.8115661,-73.9465892
1451624460,40.8334381,-73.9453358
1451624460,40.747417,-73.9895266
1451624460,40.7665617,-73.9904225
1451624460,40.7711045,-73.9638248
1451624460,40.8418477,-73.9453796
1451624460,40.7180039,-73.986584
1451624460,40.7188655,-73.9748205
1451624460,40.7184575,-73.9948089
1451624460,40.7267792,-73.9889851
1451624460,40.8418477,-73.9453796
1451624460,40.7939814,-73.9722814
1451624460,40.8077723,-73.9454833
1451624460,40.7678026,-73.9559998
1451624460,40.7331526,-74.0102835
1451624460,40.8303834,-73.940171
1451624460,40.7553303,-73.9911785
1451624460,40.8155447,-73.9569184
1451624460,40.8141445,-73.9557055
1451624460,40.8102094,-73.9394955
1451624460,40.7601349,-73.956961
1451624460,40.7422733,-73.9892676
1451624460,40.7224697,-73.9871351
1451624460,40.8089731,-73.9483252
1451624460,40.7621589,-73.9877627
1451624460,40.7457274,-73.9781227
1451624460,40.8370771,-73.9442956
1451624460,40.8032165,-73.9525305
1451624460,40.7017826,-74.0111659
1451624460,40.740443,-73.9945943
1451624460,40.8203789,-73.9401366
1451624460,40.7109059,-74.014457
1451624460,40.7141646,-74.006309
1451624460,40.751081,-73.9868516
1451624460,40.7091466,-74.0130824
1451624460,40.7713775,-73.959402
1451624460,40.7385931,-73.9976653
1451624460,40.7491572,-73.9726934
1451624460,40.8411882,-73.9321417
1451624460,40.7272901,-73.9936392
1451624460,40.7184575,-73.9948089
1451624460,40.8007294,-73.9400929
1451624460,40.8112661,-73.9578098
1451624460,40.7544905,-74.0067388
1451624460,40.767373,-73.9500574
1451624460,40.7135719,-73.9961223
1451624460,40.7483415,-73.9846434
1451624460,40.7639012,-73.9532241
1451624460,40.7925479,-73.9410356
1451624460,40.7396742,-73.990946
1451624460,40.8723846,-73.9126675
1451624460,40.7296534,-74.0022045
1451624460,40.7483415,-73.9846434
1451624460,40.8672579,-73.9293418
1451624460,40.7311545,-74.0089265
1451624460,40.7250257,-74.0058952
1451624460,40.8025617,-73.9429917
1451624460,40.7642782,-73.9920942
1451624460,40.7176259,-73.9994012
1451624460,40.8238869,-73.9523062
1451624460,40.7676137,-73.9499947
1451624460,40.7394794,-73.9923317
1451624460,40.7521394,-73.97977
1451624460,40.8373174,-73.9340367
1451624460,40.7546776,-73.9758061
1451624460,40.7608228,-73.9983142
1451624460,40.7918634,-73.9444743
1451624460,40.7192038,-73.9903644
1451624460,40.835811,-73.9494462
1451624460,40.8435504,-73.9361256
1451624460,40.760927,-73.9945276
1451624460,40.7124628,-73.9924034
1451624460,40.7663518,-73.9510179
1451624460,40.7542505,-73.9689773
1451624460,40.8190473,-73.9446864
1451624460,40.7839338,-73.9442245
1451624460,40.8102094,-73.9394955
1451624460,40.7432053,-73.9799604
1451624460,40.7367906,-73.9784973
1451624460,40.8240317,-73.9447582
1451624460,40.8006591,-73.9543925
1451624460,40.7953118,-73.9359119
1451624460,40.7365372,-73.9949049
1451624460,40.7233076,-74.00298
1451624460,40.7203532,-73.9746535
1451624460,40.7548409,-73.9841185
1451624460,40.8301591,-73.9416672
1451624460,40.8221092,-73.9480838
1451624460,40.7365314,-73.9907516
1451624460,40.8638042,-73.933434
1451624460,40.7573689,-73.9840963
1451624460,40.8006858,-73.952507
1451624460,40.7119717,-73.9977708
1451624460,40.7910486,-73.9513727
1451624460,40.8084473,-73.9449951
1451624460,40.8136837,-73.9438528
1451624460,40.7521167,-73.975558
1451624460,40.7221822,-74.0006566
1451624460,40.7988309,-73.9538339
1451624460,40.7614858,-73.9605992
1451624460,40.7397825,-73.9795031
1451624460,40.7909397,-73.9472305
1451624460,40.8115047,-73.9347991
1451624460,40.7916212,-73.9488479
1451624460,40.7241363,-73.9926041
1451624460,40.7861411,-73.9392802
1451624460,40.7773359,-73.958456
1451624460,40.7624873,-73.9807487
1451624460,40.8334013,-73.9353723
1451624460,40.8208286,-73.9508271
1451624460,40.7779733,-73.982156
1451624460,40.731659,-73.9854447
1451624460,40.810191,-73.9529952
1451624460,40.7242759,-74.0113536
1451624460,40.7457274,-73.9781227
1451624460,40.8702233,-73.9146952
1451624460,40.7119057,-74.0060347
1451624460,40.7514385,-73.9976793
1451624460,40.7586947,-73.9853377
1451624460,40.7391727,-73.9768618
1451624460,40.8610639,-73.9261779
1451624460,40.721473,-73.9838235
1451624460,40.7723743,-73.9607841
1451624460,40.7482147,-73.9685398
1451624460,40.750218,-73.979056
1451624460,40.7416452,-74.0048609
1451624460,40.7127234,-74.0096671
1451624460,40.786255,-73.9393403
1451624460,40.7627073,-73.9832142
1451624460,40.812739,-73.9376183
1451624460,40.8064149,-73.9422623
1451624460,40.8543215,-73.9282531
1451624460,40.8043758,-73.9374202
1451624460,40.8026665,-73.9386788
1451624460,40.8644653,-73.9189759
1451624460,40.7615508,-73.9665842
1451624460,40.7788219,-73.953985
1451624460,40.7602226,-73.967462
1451624460,40.7570751,-73.9698495
1451624460,40.7589677,-73.9581797
1451624460,40.7410249,-73.9959511
1451624460,40.7515235,-73.9939473
1451624460,40.769483,-73.9578652
1451624460,40.7152351,-74.0054181
1451624460,40.8258982,-73.9393512
1451624460,40.7497247,-73.9836217
1451624460,40.7388392,-73.9852338
1451624460,40.7136919,-74.0137542
1451624460,40.7554056,-73.9794839
1451624460,40.836946,-73.9401036
1451624460,40.7755624,-73.950337
1451624460,40.7460781,-73.9749359
1451624460,40.795008,-73.948495
1451624460,40.7558709,-73.9728206
1451624460,40.7542505,-73.9689773
1451624460,40.8038779,-73.946133
1451624460,40.7166435,-73.9756004
1451624460,40.7771072,-73.9639587
