Motor Vehicle Collision Report Manhattan Intersections,,,,,,,,,,,,,,,,,,,,,,
January   2016,,,,,,,,,,,,,,,,,,,,,,
Collisions Data,,,,,,,,,,,,,,,,,,,,,,
OccurrencePrecinctCode,CollisionID,CollisionKey,Collision_ at_Intersection,IntersectionAddress,IntersectingStreet,CrossStreet,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
017,2016017000280 ,149942964,3,3 AVENUE&&EAST 55 STREET,3 AVENUE,EAST 55 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000264 ,149927753,1,3 AVENUE&&EAST 56 STREET,EAST 56 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000006 ,149003916,1,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000012 ,149026150,2,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000017 ,149053728,3,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000030 ,149087531,4,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000045 ,149184474,5,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000050 ,149184479,6,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,3,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0
017,2016017000075 ,149305784,7,3 AVENUE&&EAST 57 STREET,3 AVENUE,EAST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000097 ,149376038,8,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000121 ,149444633,9,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000182 ,149617283,10,3 AVENUE&&EAST 57 STREET,EAST 57 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000016 ,149053727,1,3 AVENUE&&EAST 58 STREET,EAST 58 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000141 ,149465970,2,3 AVENUE&&EAST 58 STREET,EAST 58 STREET,3 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2016017000184 ,149617285,3,3 AVENUE&&EAST 58 STREET,EAST 58 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000228 ,149816313,4,3 AVENUE&&EAST 58 STREET,EAST 58 STREET,3 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2016017000256 ,149908618,5,3 AVENUE&&EAST 58 STREET,EAST 58 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000265 ,149927754,6,3 AVENUE&&EAST 58 STREET,EAST 58 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000029 ,149087530,1,3 AVENUE&&EAST 59 STREET,EAST 59 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000047 ,149184476,2,3 AVENUE&&EAST 59 STREET,EAST 59 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000051 ,149204407,3,3 AVENUE&&EAST 59 STREET,EAST 59 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000098 ,149376039,4,3 AVENUE&&EAST 59 STREET,EAST 59 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000194 ,149617295,5,3 AVENUE&&EAST 59 STREET,EAST 59 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000241 ,149852814,6,3 AVENUE&&EAST 59 STREET,EAST 59 STREET,3 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000286 ,149976350,7,3 AVENUE&&EAST 59 STREET,3 AVENUE,EAST 59 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000271 ,149927760,1,EAST 31 STREET&&LEXINGTON AVENUE,EAST 31 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000083 ,149341906,1,EAST 34 STREET&&FDR DRIVE,EAST 34 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000143 ,149465972,2,EAST 34 STREET&&FDR DRIVE,EAST 34 STREET,FDR DRIVE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000146 ,149495496,3,EAST 34 STREET&&FDR DRIVE,EAST 34 STREET,FDR DRIVE,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000215 ,149782554,4,EAST 34 STREET&&FDR DRIVE,EAST 34 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000015 ,149053726,1,EAST 34 STREET&&LEXINGTON AVENUE,EAST 34 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
017,2016017000171 ,149564673,1,EAST 35 STREET&&LEXINGTON AVENUE,EAST 35 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000237 ,149816322,2,EAST 35 STREET&&LEXINGTON AVENUE,EAST 35 STREET,LEXINGTON AVENUE,2,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1
017,2016017000079 ,149341902,1,EAST 36 STREET&&LEXINGTON AVENUE,EAST 36 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000259 ,149908621,2,EAST 36 STREET&&LEXINGTON AVENUE,EAST 36 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000070 ,149265216,1,EAST 36 STREET&&PARK AVENUE,EAST 36 STREET,PARK AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2016017000203 ,149674054,1,EAST 37 STREET&&FDR DRIVE,EAST 37 STREET,FDR DRIVE,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
017,2016017000064 ,149227221,1,EAST 37 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 37 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000088 ,149341911,2,EAST 37 STREET&&LEXINGTON AVENUE,EAST 37 STREET,LEXINGTON AVENUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000153 ,149495503,3,EAST 37 STREET&&LEXINGTON AVENUE,EAST 37 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000229 ,149816314,4,EAST 37 STREET&&LEXINGTON AVENUE,EAST 37 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000252 ,149884792,5,EAST 37 STREET&&LEXINGTON AVENUE,EAST 37 STREET,LEXINGTON AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2016017000086 ,149341909,1,EAST 37 STREET&&PARK AVENUE,EAST 37 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000124 ,149444636,1,EAST 38 STREET&&FDR DRIVE,EAST 38 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000092 ,149376033,1,EAST 38 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 38 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000023 ,149053734,1,EAST 38 STREET&&QUEENS MIDTOWN TUNNEL EXIT,EAST 38 STREET,QUEENS MIDTOWN TUNNEL EXIT,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000033 ,149122750,1,EAST 39 STREET&&LEXINGTON AVENUE,EAST 39 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000034 ,149122751,2,EAST 39 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 39 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000226 ,149816311,1,EAST 39 STREET&&MADISON AVENUE,EAST 39 STREET,MADISON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000013 ,149026151,1,EAST 39 STREET&&PARK AVENUE,EAST 39 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
017,2016017000096 ,149376037,2,EAST 39 STREET&&PARK AVENUE,EAST 39 STREET,PARK AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000025 ,149087526,1,EAST 40 STREET&&LEXINGTON AVENUE,EAST 40 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000067 ,149227224,1,EAST 42 STREET&&FDR DRIVE,EAST 42 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000165 ,149527152,2,EAST 42 STREET&&FDR DRIVE,EAST 42 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000187 ,149617288,1,EAST 42 STREET&&LEXINGTON AVENUE,EAST 42 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000222 ,149782561,1,EAST 43 STREET&&LEXINGTON AVENUE,EAST 43 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000046 ,149184475,1,EAST 44 STREET&&LEXINGTON AVENUE,EAST 44 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000156 ,149527143,2,EAST 44 STREET&&LEXINGTON AVENUE,EAST 44 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000007 ,149003917,1,EAST 45 STREET&&LEXINGTON AVENUE,EAST 45 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000026 ,149087527,1,EAST 48 STREET&&FDR DRIVE,EAST 48 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000170 ,149564672,1,EAST 51 STREET&&LEXINGTON AVENUE,EAST 51 STREET,LEXINGTON AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000122 ,149444634,1,EAST 53 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 53 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000242 ,149852815,2,EAST 53 STREET&&LEXINGTON AVENUE,EAST 53 STREET,LEXINGTON AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
017,2016017000157 ,149527144,1,EAST 54 STREET&&SUTTON PLACE SOUTH,EAST 54 STREET,SUTTON PLACE SOUTH,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000281 ,149942965,1,EAST 55 STREET&&FDR DRIVE,EAST 55 STREET,FDR DRIVE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000208 ,149688002,1,EAST 57 STREET&&LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000177 ,149564679,1,EAST 57 STREET&&QUEENSBORO BRIDGE APPROACH,EAST 57 STREET,QUEENSBORO BRIDGE APPROACH,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000282 ,149942966,1,EAST 58 STREET&&QUEENSBORO BRIDGE APPROACH,EAST 58 STREET,QUEENSBORO BRIDGE APPROACH,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
017,2016017000090 ,149376031,1,EAST 59 STREET&&LEXINGTON AVENUE,EAST 59 STREET,LEXINGTON AVENUE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
018,2016018000082 ,149227231,1,10 AVENUE&&WEST 43 STREET,WEST 43 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000274 ,149852832,2,10 AVENUE&&WEST 43 STREET,10 AVENUE,WEST 43 STREET,2,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0
018,2016018000062 ,149155801,1,10 AVENUE&&WEST 45 STREET,WEST 45 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000077 ,149227226,2,10 AVENUE&&WEST 45 STREET,WEST 45 STREET,10 AVENUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000132 ,149376048,3,10 AVENUE&&WEST 45 STREET,WEST 45 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000063 ,149155802,1,10 AVENUE&&WEST 46 STREET,WEST 46 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000144 ,149421707,2,10 AVENUE&&WEST 46 STREET,10 AVENUE,WEST 46 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000120 ,149341922,1,10 AVENUE&&WEST 47 STREET,10 AVENUE,WEST 47 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000069 ,149204419,1,10 AVENUE&&WEST 48 STREET,WEST 48 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000206 ,149564693,2,10 AVENUE&&WEST 48 STREET,WEST 48 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000231 ,149674071,3,10 AVENUE&&WEST 48 STREET,WEST 48 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000246 ,149697123,4,10 AVENUE&&WEST 48 STREET,10 AVENUE,WEST 48 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000130 ,149376046,1,10 AVENUE&&WEST 50 STREET,WEST 50 STREET,10 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
018,2016018000273 ,149852831,2,10 AVENUE&&WEST 50 STREET,10 AVENUE,WEST 50 STREET,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
018,2016018000041 ,149087536,1,10 AVENUE&&WEST 53 STREET,10 AVENUE,WEST 53 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000204 ,149564691,1,10 AVENUE&&WEST 54 STREET,10 AVENUE,WEST 54 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000269 ,149852827,2,10 AVENUE&&WEST 54 STREET,10 AVENUE,WEST 54 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000293 ,149908629,1,10 AVENUE&&WEST 55 STREET,WEST 55 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000028 ,149053742,1,10 AVENUE&&WEST 56 STREET,10 AVENUE,WEST 56 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000084 ,149227233,2,10 AVENUE&&WEST 56 STREET,10 AVENUE,WEST 56 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000093 ,149305789,3,10 AVENUE&&WEST 56 STREET,WEST 56 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000134 ,149376050,4,10 AVENUE&&WEST 56 STREET,WEST 56 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000091 ,149265227,1,10 AVENUE&&WEST 57 STREET,10 AVENUE,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000122 ,149341924,2,10 AVENUE&&WEST 57 STREET,10 AVENUE,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000146 ,149421709,3,10 AVENUE&&WEST 57 STREET,WEST 57 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000314 ,149942979,4,10 AVENUE&&WEST 57 STREET,WEST 57 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000203 ,149564690,1,10 AVENUE&&WEST 58 STREET,10 AVENUE,WEST 58 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000248 ,149782564,2,10 AVENUE&&WEST 58 STREET,WEST 58 STREET,10 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000238 ,149697115,1,10 AVENUE&&WEST 59 STREET,10 AVENUE,WEST 59 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000244 ,149697121,1,11 AVENUE&&WEST 46 STREET,WEST 46 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000066 ,149184482,1,11 AVENUE&&WEST 47 STREET,WEST 47 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000175 ,149495511,2,11 AVENUE&&WEST 47 STREET,11 AVENUE,WEST 47 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000218 ,149617306,3,11 AVENUE&&WEST 47 STREET,11 AVENUE,WEST 47 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000315 ,149976360,1,11 AVENUE&&WEST 48 STREET,WEST 48 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000291 ,149908627,1,11 AVENUE&&WEST 50 STREET,WEST 50 STREET,11 AVENUE,2,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0
018,2016018000168 ,149465987,1,11 AVENUE&&WEST 51 STREET,WEST 51 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000252 ,149782568,2,11 AVENUE&&WEST 51 STREET,WEST 51 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000092 ,149305788,1,11 AVENUE&&WEST 52 STREET,11 AVENUE,WEST 52 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000152 ,149444647,1,11 AVENUE&&WEST 54 STREET,11 AVENUE,WEST 54 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000090 ,149265226,1,11 AVENUE&&WEST 55 STREET,WEST 55 STREET,11 AVENUE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
018,2016018000111 ,149341913,2,11 AVENUE&&WEST 55 STREET,WEST 55 STREET,11 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000190 ,149527165,3,11 AVENUE&&WEST 55 STREET,11 AVENUE,WEST 55 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000288 ,149908624,1,11 AVENUE&&WEST 57 STREET,11 AVENUE,WEST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000078 ,149227227,1,5 AVENUE&&EAST 46 STREET,EAST 46 STREET,5 AVENUE,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0
018,2016018000035 ,149053749,1,5 AVENUE&&EAST 47 STREET,EAST 47 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000186 ,149527161,1,5 AVENUE&&EAST 48 STREET,EAST 48 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000193 ,149527168,1,5 AVENUE&&EAST 50 STREET,EAST 50 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000046 ,149087541,1,5 AVENUE&&EAST 51 STREET,EAST 51 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000318 ,149976363,2,5 AVENUE&&EAST 51 STREET,EAST 51 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000112 ,149341914,1,5 AVENUE&&EAST 54 STREET,EAST 54 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000127 ,149376043,2,5 AVENUE&&EAST 54 STREET,5 AVENUE,EAST 54 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000018 ,149026157,1,5 AVENUE&&EAST 57 STREET,EAST 57 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000195 ,149564682,2,5 AVENUE&&EAST 57 STREET,5 AVENUE,EAST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000295 ,149927762,3,5 AVENUE&&EAST 57 STREET,EAST 57 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000299 ,149927766,4,5 AVENUE&&EAST 57 STREET,5 AVENUE,EAST 57 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000178 ,149495514,1,5 AVENUE&&EAST 59 STREET,EAST 59 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000260 ,149816328,2,5 AVENUE&&EAST 59 STREET,5 AVENUE,EAST 59 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000270 ,149852828,3,5 AVENUE&&EAST 59 STREET,5 AVENUE,EAST 59 STREET,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000054 ,149155793,1,5 AVENUE&&WEST 48 STREET,WEST 48 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000301 ,149927768,2,5 AVENUE&&WEST 48 STREET,WEST 48 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000220 ,149674060,1,5 AVENUE&&WEST 52 STREET,WEST 52 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000137 ,149421700,1,5 AVENUE&&WEST 54 STREET,WEST 54 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000191 ,149527166,2,5 AVENUE&&WEST 54 STREET,WEST 54 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000221 ,149674061,3,5 AVENUE&&WEST 54 STREET,WEST 54 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000123 ,149341925,1,5 AVENUE&&WEST 55 STREET,WEST 55 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000308 ,149942973,2,5 AVENUE&&WEST 55 STREET,WEST 55 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000172 ,149495508,1,5 AVENUE&&WEST 56 STREET,WEST 56 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000021 ,149053735,1,5 AVENUE&&WEST 57 STREET,WEST 57 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000036 ,149053750,1,5 AVENUE&&WEST 58 STREET,WEST 58 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000074 ,149204424,2,5 AVENUE&&WEST 58 STREET,WEST 58 STREET,5 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000143 ,149421706,1,6 AVENUE&&CENTRAL PARK SOUTH,6 AVENUE,CENTRAL PARK SOUTH,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
018,2016018000251 ,149782567,2,6 AVENUE&&CENTRAL PARK SOUTH,CENTRAL PARK SOUTH,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000089 ,149265225,1,6 AVENUE&&WEST 46 STREET,WEST 46 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000262 ,149816330,1,6 AVENUE&&WEST 47 STREET,6 AVENUE,WEST 47 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000285 ,149884797,2,6 AVENUE&&WEST 47 STREET,WEST 47 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000261 ,149816329,1,6 AVENUE&&WEST 48 STREET,WEST 48 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000233 ,149674073,1,6 AVENUE&&WEST 50 STREET,6 AVENUE,WEST 50 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000230 ,149674070,1,6 AVENUE&&WEST 51 STREET,WEST 51 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000292 ,149908628,2,6 AVENUE&&WEST 51 STREET,WEST 51 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000232 ,149674072,1,6 AVENUE&&WEST 52 STREET,WEST 52 STREET,6 AVENUE,6,1,0,6,1,0,1,0,0,0,0,0,0,0,1,0
018,2016018000119 ,149341921,1,6 AVENUE&&WEST 53 STREET,6 AVENUE,WEST 53 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000153 ,149444648,2,6 AVENUE&&WEST 53 STREET,WEST 53 STREET,6 AVENUE,2,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0
018,2016018000126 ,149376042,1,6 AVENUE&&WEST 54 STREET,WEST 54 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000259 ,149816327,2,6 AVENUE&&WEST 54 STREET,6 AVENUE,WEST 54 STREET,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000317 ,149976362,3,6 AVENUE&&WEST 54 STREET,WEST 54 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000067 ,149184483,1,6 AVENUE&&WEST 55 STREET,WEST 55 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
018,2016018000148 ,149421711,2,6 AVENUE&&WEST 55 STREET,WEST 55 STREET,6 AVENUE,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
